FIPS,State,County,N_1982,N_1987,N_1992,N_1997,P_1982,P_1987,P_1992,P_1997
36117,New York,Wayne,1583727.629,1225997.576,1132366.448,1098207.728,395472.1484,251482.5954,237727.7529,231229.49
36119,New York,Westchester,93455.825,78106.3275,28095.51,20352.765,19684.602,16214.408,5196.432,3568.386
36121,New York,Wyoming,3801962.875,3727186.813,4031274.021,4689990.612,660576.2561,646234.7835,693880.5342,797833.5701
36123,New York,Yates,764723.374,846810.52,950804.6405,1031179.36,158854.6796,172139.0989,189995.8272,201508.9995
37001,North Carolina,Alamance,1565085.168,1377939.817,1635821.454,1586481.338,434649.5005,377677.3758,473906.4581,477528.417
37003,North Carolina,Alexander,1701417.863,1839128.343,2180147.383,2336012.668,505589.6915,543733.6625,649833.203,708489.4725
37005,North Carolina,Alleghany,1092600.885,1191306.275,1180498.91,1228820.618,265166.7787,276328.3315,292174.5445,328304.023
37007,North Carolina,Anson,1106994.663,1334437.176,2046675.366,3193442.054,396018.833,467923.0398,695847.3374,1116953.196
37009,North Carolina,Ashe,1442728.164,1324192.494,992670.4275,877192.7275,418006.3451,388531.787,300050.252,269916.718
37011,North Carolina,Avery,118731.6675,91300.121,78183.9975,83332.6825,36570.727,27242.4291,23140.083,20070.0425
37013,North Carolina,Beaufort,744239.2615,840558.52,761578.57,1050548.299,309894.1314,354436.4545,327895.4555,459910.4516
37015,North Carolina,Bertie,1061955.905,1126229.17,1554264.553,1852820.545,402624.2685,372405.699,518711.28,620823.2525
37017,North Carolina,Bladen,480795.8255,514234.7475,2448319.607,8217211.226,153547.1035,178287.97,1048725.11,3560971.335
37019,North Carolina,Brunswick,206830.795,188547.1185,277897.2025,856381.2045,79338.4195,74493.6384,116422.905,367692.9542
37021,North Carolina,Buncombe,1156779.632,1082066.247,1172022.445,962949.773,279313.7123,267527.5485,302675.6025,262645.3665
37023,North Carolina,Burke,765181.4125,682748.71,667526.3275,525916.4075,240989.115,203864.4705,196723.883,159978.0715
37025,North Carolina,Cabarrus,748725.8235,707330.5565,823115.544,854703.423,215261.087,213467.7906,261764.0206,278336.8482
37027,North Carolina,Caldwell,633226.4775,465636.745,521791.1925,587476.17,186367.6,138105.6555,155586.03,175379.1575
37029,North Carolina,Camden,105558.0275,113319.5025,195219.7875,55930.41,40929.908,45956.07,82637.2,23419.86
37031,North Carolina,Carteret,172914.735,17468.7175,28551.76,42507.8865,43382.3305,5397.547,11382.16,14827.6186
37033,North Carolina,Caswell,515765.03,424814.6305,502147.6875,625854.0275,151140.1198,127975.4223,149695.9915,199210.594
37035,North Carolina,Catawba,920437.932,732784.1975,928449.5525,1275003.081,263223.8178,204588.061,263705.5325,380566.6851
37037,North Carolina,Chatham,3680356.57,4672368.569,4550035.869,4742274.766,1124576.86,1431984.201,1393764.698,1448603.425
37039,North Carolina,Cherokee,479162.035,212229.6575,246901.235,253596.195,166868.387,60157.345,73423.755,73757.7725
37041,North Carolina,Chowan,244031.9775,328762.4625,384697.1125,322295.1025,92333.403,123862.7625,139452.695,114199.405
37043,North Carolina,Clay,403169.3425,331324.3075,238481.23,345379.2275,122851.594,102817.389,66752.765,110037.313
37045,North Carolina,Cleveland,1651551.87,1652332.094,1520741.152,1731067.702,503681.0843,545983.3004,484057.2936,534966.1515
37047,North Carolina,Columbus,500145.881,567622.345,720819.6375,2951603.453,177549.3774,193689.306,275857.155,1257845.311
37049,North Carolina,Craven,593294.34,674025.6625,676276.118,1167194.895,234423.484,281857.77,281830.1082,505186.969
37051,North Carolina,Cumberland,663578.0375,507662.1175,547470.4025,1670411.966,250360.236,191789.339,213507.88,689050.2042
37053,North Carolina,Currituck,199595.6875,241095.7325,41990.465,59333.8,84139.6175,104818.27,17162.003,23861.37
37055,North Carolina,Dare,0,0,0,0,0,0,0,0
37057,North Carolina,Davidson,1191245.403,1028960.408,996866.7885,1056511.558,342014.8275,283755.2555,275702.6191,296312.122
37059,North Carolina,Davie,1303076.45,1215741.885,1089635.015,974757.985,375623.3525,344677.9655,314185.83,294468.4555
37061,North Carolina,Duplin,6440625.779,6849124.516,16432587.19,24171895.93,2393395.243,2618516.483,6799063.35,10306341.33
37063,North Carolina,Durham,201022.2975,109222.4,140825.945,168007.6175,58293.221,31923.778,35209.537,39022.824
37065,North Carolina,Edgecombe,1179241.491,1057278.92,1222783.38,2340849.545,460703.346,381518.124,435628.5605,933885.301
37067,North Carolina,Forsyth,442200.1285,421318.5325,358430.489,400496.155,126688.3254,119798.4135,100677.8561,115263.3765
37069,North Carolina,Franklin,1032986.989,1150612.243,1214805.103,1226696.258,368366.6378,393316.3795,395524.13,381129.1085
37071,North Carolina,Gaston,569824.9525,474250.9405,527696.2505,534011.8525,142738.558,115028.3622,129710.0155,141293.6985
37073,North Carolina,Gates,473557.1525,520254.0525,488349.3275,577457.5225,171681.8075,185480.3525,176713.035,212909.5775
37075,North Carolina,Graham,50429.5165,47924.725,75960.89,55153.0525,15167.3051,15078.604,23423.634,16709.606
37077,North Carolina,Granville,804943.29,730326.1005,750633.147,665930.3075,252314.008,222142.0742,222201.9923,197666.9505
37079,North Carolina,Greene,1377838.813,2249340.3,3573684.403,4546247.26,583685.011,949284.631,1508805.998,1931759.324
37081,North Carolina,Guilford,1034390.49,974780.805,966836.681,994957.343,282568.5805,264893.657,267313.4164,289398.7252
37083,North Carolina,Halifax,1387497.935,1681972.073,1754292.743,1636647.33,485501.168,612745.1875,662772.997,621250.939
37085,North Carolina,Harnett,674269.7435,691549.6625,1506200.553,2416582.923,228534.302,230518.509,522007.8585,802091.666
37087,North Carolina,Haywood,913983.181,891552.374,984485.655,992022.18,259402.8519,249175.1751,276306.92,279051.125
37089,North Carolina,Henderson,693178.7865,582249.535,620451.755,477957.97,141558.8811,122722.836,132660.634,109023.8135
37091,North Carolina,Hertford,284853.195,489306.4675,490951.945,1357624.188,98839.3475,159474.427,145855.3475,510280.655
37093,North Carolina,Hoke,145410.24,149937.585,130832.3075,1400304.213,54128.9955,54540.64,37237.595,589241.7015
37095,North Carolina,Hyde,238090.685,192838.28,188293.255,117675.48,86479.617,78579.6015,78094.36,47932.141
37097,North Carolina,Iredell,3149565.296,3037068.703,3614066.106,4016159.808,900306.4709,862691.164,1024950.595,1167624.977
37099,North Carolina,Jackson,143886.8375,115627.525,99013.85,96799.0925,42949.393,35002.3585,28978.15,22862.5835
37101,North Carolina,Johnston,1705590.077,1508955.666,1951647.127,3265793.214,645042.0765,564927.252,746111,1298196.342
37103,North Carolina,Jones,153915.5625,156173.25,478126.2975,2609851.975,60380.5485,60268.939,200152.117,1143518.627
37105,North Carolina,Lee,304634.17,240286.04,453711.43,490007.28,98146.4335,65579.835,139348.74,135387.794
37107,North Carolina,Lenoir,1132993.754,1404263.606,1887158.387,3990095.831,417243.0806,526385.7557,766591.6151,1672578.849
37109,North Carolina,Lincoln,858587.7175,838527.1225,909248.28,1022331.721,239105.5665,238446.915,245734.355,287728.2141
37111,North Carolina,McDowell,214934.81,259216.53,315541.2875,300611.0625,61713.22,72728.22,90312.61,93785.949
37113,North Carolina,Macon,327517.806,270118.8225,305827.865,275519.7125,92989.8275,77316.2525,86805.674,84513.976
37115,North Carolina,Madison,614714.4595,550419.885,567391.4825,519098.4075,178135.9153,164467.9387,172359.144,159576.533
37117,North Carolina,Martin,798604.8875,728983.3495,628960.145,417642.275,279892.6905,244552.7807,214029.6655,134517.354
37119,North Carolina,Mecklenburg,640028.2825,497236.475,393989.165,534028.805,158970.78,117665.354,101024.038,125565.564
37121,North Carolina,Mitchell,143673.373,120985.965,123782.915,126389.7075,41963.5712,36075.478,37066.26,39193.453
37123,North Carolina,Montgomery,920910.382,934449.576,1411901.943,1605924.493,305047.2238,302147.4604,438541.4775,518524.626
37125,North Carolina,Moore,2233550.259,2787647.481,2952012.995,3182692.715,703723.5691,901086.7144,935752.384,986964.443
37127,North Carolina,Nash,2855533.192,3126923.318,3235331.705,3442527.454,1015284.1,1079680.097,1122622.049,1227278.879
37129,North Carolina,New Hanover,13677.24,5078.61,6304.28,3430.27,3605.12,1125.66,1092.08,594.22
37131,North Carolina,Northampton,1125889.4,956316.425,1429165.843,2007898.603,395166.2335,338388.58,529780.5335,798485.375
37133,North Carolina,Onslow,404426.5025,861104.7385,1812654.008,2101913.442,161906.155,350727.4659,760493.825,872653.8278
37135,North Carolina,Orange,1096924.677,979334.192,808289.4775,1047596.992,280126.399,249473.0503,208858.664,318998.1315
37137,North Carolina,Pamlico,41790.395,48105.295,73096.6125,16297.91,15340.69,21144.77,31134.2,3862.73
37139,North Carolina,Pasquotank,138501.5725,121591.1425,73195.9825,42277.1525,55130.586,45669.961,24353.4335,13225.23
37141,North Carolina,Pender,367914.9925,528374.386,905571.1005,3097117.445,130966.4895,188611.1779,367100.5157,1321317.838
37143,North Carolina,Perquimans,552052.0425,528604.72,746187.2025,607943.7325,209995.425,187160.889,261434.973,200449.135
37145,North Carolina,Person,481111.639,482055.542,495404.5025,520199.6625,159688.9854,164821.1992,166476.996,176311.527
37147,North Carolina,Pitt,1738450.937,2094981.975,2394657.542,3755066.983,680797.687,832747.6765,928379.0996,1585457.383
37149,North Carolina,Polk,232571.38,221474.0775,216523.4875,210534.8075,71706.477,65533.36,61238.03,57408.725
37151,North Carolina,Randolph,3829840.243,4252862.277,4886227.653,6218782,1137546.559,1257283.42,1440203.471,1905565.792
37153,North Carolina,Richmond,538233.085,713986.1165,1373046.894,2380548.16,175538.8215,234382.9031,436156.3486,786399.0773
37155,North Carolina,Robeson,762441.4745,821491.972,2012502.972,4481890.713,304507.7429,339590.8895,812039.0781,1822986.606
37157,North Carolina,Rockingham,550084.5685,483217.093,520985.83,566563.195,159233.2449,139206.3272,151571.008,158311.14
37159,North Carolina,Rowan,1343876.257,1346629.82,1373593.189,1373458.313,349128.0465,343927.569,373000.6494,387221.7855
37161,North Carolina,Rutherford,650429.044,506018.74,588740.1275,661306.8835,202811.5865,158035.887,180032.99,200096.4941
37163,North Carolina,Sampson,3184581.211,6013327.862,13196009.22,20848686.95,1254169.982,2501413.382,5613536.13,8872932.374
37165,North Carolina,Scotland,332170.1525,323828.4,260279.375,1865206.87,120695.8395,135171.614,75509.816,744695.7475
37167,North Carolina,Stanly,1377339.694,1384174.294,1781238.328,2032687.463,440809.9254,464997.4566,586055.19,677782.924
37169,North Carolina,Stokes,520626.4615,412828.059,611378.853,686714.578,159124.4231,126938.5913,179683.0363,198828.7117
37171,North Carolina,Surry,1783451.836,1877966.706,2284292.763,2771432.138,531723.7424,560447.2462,673740.8205,865057.529
37173,North Carolina,Swain,50560.406,53263.474,55091.1775,29456.1775,14019.3329,13048.8486,13013.4135,8972.144
37175,North Carolina,Transylvania,201109.6595,169899.1875,154136.0825,153954.265,62341.6438,52914.854,36763.274,36393.597
37177,North Carolina,Tyrrell,353997.8025,523722.0975,497800.8375,399083.8625,150134.178,230341.486,219450.81,175732.36
37179,North Carolina,Union,5310354.794,5375725.073,7474781.49,7725991.199,1791804.694,1830219.748,2512855.127,2546325.57
37181,North Carolina,Vance,246944.046,163947.7575,163787.13,124574.2175,76911.4784,51180.386,47153.73,38068.99
37183,North Carolina,Wake,1051268.154,720978.54,598082.025,432186.2775,298757.7075,214672.683,176139.525,122619.31
37185,North Carolina,Warren,676372.2035,659726.6905,1109946.121,1141992.483,228673.4622,218839.1677,410063.1614,402523.876
37187,North Carolina,Washington,1529074.735,1503455.765,1061200.08,1103506.913,605638.781,605134.975,422509.526,435350.085
37189,North Carolina,Watauga,616160.8865,566805.0475,473566.78,509335.605,182974.9631,165932.047,142204.324,155183.681
37191,North Carolina,Wayne,2630327.044,3238363.071,4800266.456,7727792.086,926972.4624,1154247.17,1809451.856,3129550.811
37193,North Carolina,Wilkes,6226984.16,7499610.883,7406518.36,7483205.61,1916715.504,2300594.64,2261292.824,2287344.692
37195,North Carolina,Wilson,443219.625,853772.5025,616072.9065,1076625.265,148776.1695,321524.287,237612.3291,423848.4125
37197,North Carolina,Yadkin,1472254.651,1465676.495,1719295.17,1887926.183,424971.9364,433721.2683,505132.626,582980.6645
37199,North Carolina,Yancey,296143.0085,249984.7085,272227.0275,244239.695,77685.556,71257.8551,80653.707,74843.0425
38001,North Dakota,Adams,1647996.929,1823711.113,1581146.325,1856366.885,500241.4546,556559.8034,480871.649,562024.49
38003,North Dakota,Barnes,1620697.892,1414401.433,1519606.52,1231456.475,486690.9821,417116.5162,458744.71,376434.799
38005,North Dakota,Benson,1650679.945,1674538.279,1425191.655,1584405.898,494909.2385,502062.4106,436110.367,485957.691
38007,North Dakota,Billings,1369640.352,1562657.696,1355761.663,1433781.808,433087.9718,493536.6812,432184.9185,452963.38
38009,North Dakota,Bottineau,1035357.937,1000257.22,906928.785,998951.4875,315467.5645,302202.615,273858.962,301848.737
38011,North Dakota,Bowman,1806559.045,1790040.351,1590294.525,1884526.295,537015.58,543555.2014,472684.394,586294.745
38013,North Dakota,Burke,747127.4725,626922.347,601763.163,674580.2825,229411.0845,196404.2438,188613.0862,215420.72
38015,North Dakota,Burleigh,3104688.274,3193383.356,2725153.302,2858017.27,952977.5701,966085.6322,839504.281,892048.735
38017,North Dakota,Cass,1557821.995,1436583.818,1299639.04,980000.2125,480670.097,430486.7065,420044.34,305396.56
38019,North Dakota,Cavalier,476765.7465,380468.9225,374275.71,310520.13,148458.1561,116612.8495,121495.9115,99282.051
38021,North Dakota,Dickey,2682688.278,2313715.513,2387496.524,2070975.038,821320.6368,713082.3445,739495.224,650544.841
38023,North Dakota,Divide,783729.5595,777345.6825,850463.3725,1004738.103,243027.6558,247764.445,266098.8695,322908.497
38025,North Dakota,Dunn,4022882.317,4259696.443,3999817.829,4055457.775,1243219.095,1312522.391,1232485.186,1267094.769
38027,North Dakota,Eddy,1053686.583,1054240.748,1043724.983,958063.8325,312567.414,325657.2872,320180.044,300396.38
38029,North Dakota,Emmons,3249488.504,3475690.529,3111618.805,3411116.408,914834.135,969483.2694,866438.219,1001551.901
38031,North Dakota,Foster,881474.5175,935659.05,819040.065,752480.61,273416.028,284595.32,254325.195,236355.105
38033,North Dakota,Golden Valley,1451399.269,1414247.302,1098190.128,1325707.648,439399.8654,429832.1776,339899.072,416334.291
38035,North Dakota,Grand Forks,875923.4415,800864.7965,739499.04,819431.845,251635.7581,244788.5891,229665.56,263155.27
38037,North Dakota,Grant,3440465.02,3885332.199,3372955.74,3209454.83,1035058.045,1179884.91,1034654.263,988339.39
38039,North Dakota,Griggs,1187424.3,948528.2975,791623.9775,799491.7625,347500.304,288433.307,242066.4695,246625.113
38041,North Dakota,Hettinger,1427879.762,1389561.368,1329174.49,1266132.088,415199.8226,423713.8197,408375.476,391828.02
38043,North Dakota,Kidder,3234559.126,3342994.493,3003235.403,3178134.418,966266.8904,994860.299,917173.483,984323.174
38045,North Dakota,LaMoure,1938067.218,1767869.165,1796400.35,1604550.938,541294.1105,491558.9095,520694.2,478109.33
38047,North Dakota,Logan,2479656.733,2901973.513,2666337.151,2257980.073,716692.138,846688.931,777331.8362,690647.305
38049,North Dakota,McHenry,3354506.118,3226933.508,2951687.111,3460675.378,999218.3141,985800.643,914795.2364,1060307.206
38051,North Dakota,McIntosh,2289356.678,2382525.483,2052096.308,1928085.155,655339.372,693274.3353,598885.8455,570539.3898
38053,North Dakota,McKenzie,3554953.604,3372299.771,3481997.898,3524506.266,1099203.872,1061833.068,1100637.32,1105772.161
38055,North Dakota,McLean,2316341.942,2082436.352,2028299.688,2097428.055,688209.4823,618079.6923,609525.078,642761.893
38057,North Dakota,Mercer,2100841.894,2128307.021,1860188.916,2015895.778,640403.3407,643673.0372,573724.1287,636379.7315
38059,North Dakota,Morton,4816925.462,5402305.271,4710208.449,5084248.815,1404330.953,1586633.36,1380217.781,1482627.204
38061,North Dakota,Mountrail,1835734.664,1664073.391,1490698.573,1977094.585,553746.0109,508775.3789,458356.345,472757.24
38063,North Dakota,Nelson,820161.075,660818.855,690652.32,589696.6425,241923.6,193821.2575,203005.444,176378.137
38065,North Dakota,Oliver,1622462.781,1728775.99,1486659.458,1770429.883,472429.8999,509345.1755,443337.891,528133.712
38067,North Dakota,Pembina,587829.1825,731681.866,605610.0375,490607.9375,193395.358,208661.6049,167139.0915,162761.297
38069,North Dakota,Pierce,1288783.25,1217070.29,1157519.415,1239581.25,374774.73,355081.7492,345438.865,377117.77
38071,North Dakota,Ramsey,432499.45,374812.4275,414761.5725,355242.955,128785.6145,110822.213,125535.886,85536.285
38073,North Dakota,Ransom,1687551.082,1584833.06,1696708.93,1681581.895,515651.6895,494662.219,553280.1195,531435.362
38075,North Dakota,Renville,465261.953,374693.868,362722,414104.725,138215.0544,110909.3332,106728.486,123236.89
38077,North Dakota,Richland,2258958.358,1868683.14,1882298.205,1568548.124,690276.8747,568994.567,605638.173,475539.2345
38079,North Dakota,Rolette,1129615.226,1223466.542,1425136.85,1287479.548,336026.2497,368781.937,423142.549,389899.717
38081,North Dakota,Sargent,1693994.28,1364695.3,1389833.58,1672215.803,524397.4572,424805.997,429338.071,554754.285
38083,North Dakota,Sheridan,1256297.888,1218876.575,1182126.1,1300340.228,376358.5645,361533.9495,359093.0145,400380.755
38085,North Dakota,Sioux,1774622.573,1955226.193,1629914.795,1634271.948,550219.8586,611980.4317,515065.162,518856.348
38087,North Dakota,Slope,1545360.651,1606750.245,1365522.47,1479045.983,481947.4861,504063.3835,429428.123,465847.82
38089,North Dakota,Stark,2610394.848,2956939.122,2959312.818,2894353.975,745655.7595,856753.2811,866195.3,860214.619
38091,North Dakota,Steele,317636.055,223760.0775,294253.195,370693.4925,92975.031,67854.238,88606.706,110488.77
38093,North Dakota,Stutsman,3614722.352,3535672.691,3505369.505,3200678.453,1045756.988,1033232.996,1050445.855,972886.682
38095,North Dakota,Towner,402332.1825,324761.1225,357724.97,379062.58,119523.5955,100255.061,90481.345,91601.657
38097,North Dakota,Traill,301648.7075,282449.1125,283924.9675,277323.77,93798.907,79707.9675,83604.7935,69451.3125
38099,North Dakota,Walsh,826039.48,777796.1425,675717.605,623725.47,258879.572,240713.5075,216129.479,196695.511
38101,North Dakota,Ward,2081365.334,2005242.133,1705236.804,2058932.304,602963.3219,597694.5962,505572.7374,618889.6931
38103,North Dakota,Wells,1425459.601,1435108.083,1350799.118,1428383.138,420673.6652,418732.079,397130.731,436592.885
38105,North Dakota,Williams,1715722.232,1444415.253,1308364.541,1567954.363,525017.9858,436267.1687,405975.1123,499370.6515
39001,Ohio,Adams,1692899.857,1704897.14,1562762.802,1424739.887,474682.4654,486145.9398,459288.4576,419506.636
39003,Ohio,Allen,1077441.193,994625.6375,841718.25,789098.455,386144.453,349693.5475,304817.6415,281264.085
39005,Ohio,Ashland,2259233.702,2026552.597,1913770.002,1772315.523,525016.348,479221.3327,456768.9516,420438.65
39007,Ohio,Ashtabula,1797773.753,1741776.28,1400584.952,1175821.539,358802.6463,348929.9815,283911.9552,237378.2331
39009,Ohio,Athens,666492.735,569018.455,536710.745,536021.4875,177645.9633,152849.562,138918.4279,146311.6205
39011,Ohio,Auglaize,1959859.209,1915449.487,1775882.105,1821193.925,530034.492,528663.6378,493577.0775,537453.932
39013,Ohio,Belmont,1169961.985,1011135.155,1000520.063,1210363.448,307051.3863,258121.4058,264768.158,340248.391
